,vector_feature,fold,layer,test_feature,predicted_feature,accuracy
1249,improbable,1,0,probable,improbable,0.08928571428571429
1250,improbable,1,0,probable,impossible,0.10714285714285714
1251,improbable,1,0,probable,inconceivable,0.07142857142857142
1252,improbable,1,0,improbable,probable,0.2857142857142857
1253,improbable,1,0,improbable,improbable,0.5178571428571429
1254,improbable,1,0,improbable,impossible,0.10714285714285714
1255,improbable,1,0,improbable,inconceivable,0.08928571428571429
1256,improbable,1,0,impossible,probable,0.2857142857142857
1257,improbable,1,0,impossible,improbable,0.16071428571428573
1258,improbable,1,0,impossible,impossible,0.42857142857142855
1259,improbable,1,0,impossible,inconceivable,0.125
1260,improbable,1,0,inconceivable,probable,0.16071428571428573
1261,improbable,1,0,inconceivable,improbable,0.16071428571428573
1262,improbable,1,0,inconceivable,impossible,0.07142857142857142
1263,improbable,1,0,inconceivable,inconceivable,0.6071428571428571
1264,improbable,1,1,probable,probable,0.8392857142857143
1265,improbable,1,1,probable,improbable,0.10714285714285714
1266,improbable,1,1,probable,impossible,0.03571428571428571
1267,improbable,1,1,probable,inconceivable,0.017857142857142856
1268,improbable,1,1,improbable,probable,0.3392857142857143
1269,improbable,1,1,improbable,improbable,0.5357142857142857
1270,improbable,1,1,improbable,impossible,0.03571428571428571
1271,improbable,1,1,improbable,inconceivable,0.08928571428571429
1272,improbable,1,1,impossible,probable,0.3392857142857143
1273,improbable,1,1,impossible,improbable,0.23214285714285715
1274,improbable,1,1,impossible,impossible,0.375
1275,improbable,1,1,impossible,inconceivable,0.05357142857142857
1276,improbable,1,1,inconceivable,probable,0.25
1277,improbable,1,1,inconceivable,improbable,0.19642857142857142
1278,improbable,1,1,inconceivable,impossible,0.05357142857142857
1279,improbable,1,1,inconceivable,inconceivable,0.5
1280,improbable,1,2,probable,probable,0.8392857142857143
1281,improbable,1,2,probable,improbable,0.05357142857142857
1282,improbable,1,2,probable,impossible,0.10714285714285714
1283,improbable,1,2,probable,inconceivable,0.0
1284,improbable,1,2,improbable,probable,0.26785714285714285
1285,improbable,1,2,improbable,improbable,0.625
1286,improbable,1,2,improbable,impossible,0.05357142857142857
1287,improbable,1,2,improbable,inconceivable,0.05357142857142857
1288,improbable,1,2,impossible,probable,0.2857142857142857
1289,improbable,1,2,impossible,improbable,0.125
1290,improbable,1,2,impossible,impossible,0.5178571428571429
1291,improbable,1,2,impossible,inconceivable,0.07142857142857142
1292,improbable,1,2,inconceivable,probable,0.17857142857142858
1293,improbable,1,2,inconceivable,improbable,0.19642857142857142
1294,improbable,1,2,inconceivable,impossible,0.07142857142857142
1295,improbable,1,2,inconceivable,inconceivable,0.5535714285714286
1296,improbable,1,3,probable,probable,0.875
1297,improbable,1,3,probable,improbable,0.08928571428571429
1298,improbable,1,3,probable,impossible,0.017857142857142856
1299,improbable,1,3,probable,inconceivable,0.017857142857142856
1300,improbable,1,3,improbable,probable,0.26785714285714285
1301,improbable,1,3,improbable,improbable,0.5714285714285714
1302,improbable,1,3,improbable,impossible,0.05357142857142857
1303,improbable,1,3,improbable,inconceivable,0.10714285714285714
1304,improbable,1,3,impossible,probable,0.23214285714285715
1305,improbable,1,3,impossible,improbable,0.23214285714285715
1306,improbable,1,3,impossible,impossible,0.4107142857142857
1307,improbable,1,3,impossible,inconceivable,0.125
1308,improbable,1,3,inconceivable,probable,0.08928571428571429
1309,improbable,1,3,inconceivable,improbable,0.23214285714285715
1310,improbable,1,3,inconceivable,impossible,0.08928571428571429
1311,improbable,1,3,inconceivable,inconceivable,0.5892857142857143
1312,improbable,1,4,probable,probable,0.8928571428571429
1313,improbable,1,4,probable,improbable,0.05357142857142857
1314,improbable,1,4,probable,impossible,0.03571428571428571
1315,improbable,1,4,probable,inconceivable,0.017857142857142856
1316,improbable,1,4,improbable,probable,0.17857142857142858
1317,improbable,1,4,improbable,improbable,0.6607142857142857
1318,improbable,1,4,improbable,impossible,0.07142857142857142
1319,improbable,1,4,improbable,inconceivable,0.08928571428571429
1320,improbable,1,4,impossible,probable,0.21428571428571427
1321,improbable,1,4,impossible,improbable,0.17857142857142858
1322,improbable,1,4,impossible,impossible,0.44642857142857145
1323,improbable,1,4,impossible,inconceivable,0.16071428571428573
1324,improbable,1,4,inconceivable,probable,0.08928571428571429
1325,improbable,1,4,inconceivable,improbable,0.16071428571428573
1326,improbable,1,4,inconceivable,impossible,0.08928571428571429
1327,improbable,1,4,inconceivable,inconceivable,0.6607142857142857
1328,improbable,1,5,probable,probable,0.9285714285714286
1329,improbable,1,5,probable,improbable,0.05357142857142857
1330,improbable,1,5,probable,impossible,0.017857142857142856
1331,improbable,1,5,probable,inconceivable,0.0
1332,improbable,1,5,improbable,probable,0.26785714285714285
1333,improbable,1,5,improbable,improbable,0.5714285714285714
1334,improbable,1,5,improbable,impossible,0.07142857142857142
1335,improbable,1,5,improbable,inconceivable,0.08928571428571429
1336,improbable,1,5,impossible,probable,0.26785714285714285
1337,improbable,1,5,impossible,improbable,0.125
1338,improbable,1,5,impossible,impossible,0.42857142857142855
1339,improbable,1,5,impossible,inconceivable,0.17857142857142858
1340,improbable,1,5,inconceivable,probable,0.08928571428571429
1341,improbable,1,5,inconceivable,improbable,0.05357142857142857
1342,improbable,1,5,inconceivable,impossible,0.08928571428571429
1343,improbable,1,5,inconceivable,inconceivable,0.7678571428571429
1344,improbable,1,6,probable,probable,0.9821428571428571
1345,improbable,1,6,probable,improbable,0.0
1346,improbable,1,6,probable,impossible,0.0
1347,improbable,1,6,probable,inconceivable,0.017857142857142856
1348,improbable,1,6,improbable,probable,0.30357142857142855
1349,improbable,1,6,improbable,improbable,0.6071428571428571
1350,improbable,1,6,improbable,impossible,0.03571428571428571
1351,improbable,1,6,improbable,inconceivable,0.05357142857142857
1352,improbable,1,6,impossible,probable,0.19642857142857142
1353,improbable,1,6,impossible,improbable,0.16071428571428573
1354,improbable,1,6,impossible,impossible,0.4107142857142857
1355,improbable,1,6,impossible,inconceivable,0.23214285714285715
1356,improbable,1,6,inconceivable,probable,0.017857142857142856
1357,improbable,1,6,inconceivable,improbable,0.14285714285714285
1358,improbable,1,6,inconceivable,impossible,0.10714285714285714
1359,improbable,1,6,inconceivable,inconceivable,0.7321428571428571
1360,improbable,1,7,probable,probable,0.8571428571428571
1361,improbable,1,7,probable,improbable,0.07142857142857142
1362,improbable,1,7,probable,impossible,0.03571428571428571
1363,improbable,1,7,probable,inconceivable,0.03571428571428571
1364,improbable,1,7,improbable,probable,0.17857142857142858
1365,improbable,1,7,improbable,improbable,0.6071428571428571
1366,improbable,1,7,improbable,impossible,0.08928571428571429
1367,improbable,1,7,improbable,inconceivable,0.125
1368,improbable,1,7,impossible,probable,0.08928571428571429
1369,improbable,1,7,impossible,improbable,0.30357142857142855
1370,improbable,1,7,impossible,impossible,0.5178571428571429
1371,improbable,1,7,impossible,inconceivable,0.08928571428571429
1372,improbable,1,7,inconceivable,probable,0.14285714285714285
1373,improbable,1,7,inconceivable,improbable,0.25
1374,improbable,1,7,inconceivable,impossible,0.10714285714285714
1375,improbable,1,7,inconceivable,inconceivable,0.5
1376,improbable,1,8,probable,probable,0.8035714285714286
1377,improbable,1,8,probable,improbable,0.07142857142857142
1378,improbable,1,8,probable,impossible,0.05357142857142857
1379,improbable,1,8,probable,inconceivable,0.07142857142857142
1380,improbable,1,8,improbable,probable,0.16071428571428573
1381,improbable,1,8,improbable,improbable,0.5535714285714286
1382,improbable,1,8,improbable,impossible,0.14285714285714285
1383,improbable,1,8,improbable,inconceivable,0.14285714285714285
1384,improbable,1,8,impossible,probable,0.10714285714285714
1385,improbable,1,8,impossible,improbable,0.2857142857142857
1386,improbable,1,8,impossible,impossible,0.5535714285714286
1387,improbable,1,8,impossible,inconceivable,0.05357142857142857
1388,improbable,1,8,inconceivable,probable,0.16071428571428573
1389,improbable,1,8,inconceivable,improbable,0.16071428571428573
1390,improbable,1,8,inconceivable,impossible,0.14285714285714285
1391,improbable,1,8,inconceivable,inconceivable,0.5357142857142857
1392,improbable,1,9,probable,probable,0.9107142857142857
1393,improbable,1,9,probable,improbable,0.07142857142857142
1394,improbable,1,9,probable,impossible,0.017857142857142856
1395,improbable,1,9,probable,inconceivable,0.0
1396,improbable,1,9,improbable,probable,0.26785714285714285
1397,improbable,1,9,improbable,improbable,0.625
1398,improbable,1,9,improbable,impossible,0.03571428571428571
1399,improbable,1,9,improbable,inconceivable,0.07142857142857142
1400,improbable,1,9,impossible,probable,0.14285714285714285
1401,improbable,1,9,impossible,improbable,0.25
1402,improbable,1,9,impossible,impossible,0.5
1403,improbable,1,9,impossible,inconceivable,0.10714285714285714
1404,improbable,1,9,inconceivable,probable,0.125
1405,improbable,1,9,inconceivable,improbable,0.21428571428571427
1406,improbable,1,9,inconceivable,impossible,0.17857142857142858
1407,improbable,1,9,inconceivable,inconceivable,0.48214285714285715
1408,improbable,1,10,probable,probable,0.875
1409,improbable,1,10,probable,improbable,0.08928571428571429
1410,improbable,1,10,probable,impossible,0.03571428571428571
1411,improbable,1,10,probable,inconceivable,0.0
1412,improbable,1,10,improbable,probable,0.25
1413,improbable,1,10,improbable,improbable,0.48214285714285715
1414,improbable,1,10,improbable,impossible,0.10714285714285714
1415,improbable,1,10,improbable,inconceivable,0.16071428571428573
1416,improbable,1,10,impossible,probable,0.17857142857142858
1417,improbable,1,10,impossible,improbable,0.125
1418,improbable,1,10,impossible,impossible,0.5714285714285714
1419,improbable,1,10,impossible,inconceivable,0.125
1420,improbable,1,10,inconceivable,probable,0.125
1421,improbable,1,10,inconceivable,improbable,0.19642857142857142
1422,improbable,1,10,inconceivable,impossible,0.07142857142857142
1423,improbable,1,10,inconceivable,inconceivable,0.6071428571428571
1424,improbable,1,11,probable,probable,0.9107142857142857
1425,improbable,1,11,probable,improbable,0.07142857142857142
1426,improbable,1,11,probable,impossible,0.0
1427,improbable,1,11,probable,inconceivable,0.017857142857142856
1428,improbable,1,11,improbable,probable,0.23214285714285715
1429,improbable,1,11,improbable,improbable,0.6607142857142857
1430,improbable,1,11,improbable,impossible,0.03571428571428571
1431,improbable,1,11,improbable,inconceivable,0.07142857142857142
1432,improbable,1,11,impossible,probable,0.05357142857142857
1433,improbable,1,11,impossible,improbable,0.30357142857142855
1434,improbable,1,11,impossible,impossible,0.5357142857142857
1435,improbable,1,11,impossible,inconceivable,0.10714285714285714
1436,improbable,1,11,inconceivable,probable,0.08928571428571429
1437,improbable,1,11,inconceivable,improbable,0.125
1438,improbable,1,11,inconceivable,impossible,0.10714285714285714
1439,improbable,1,11,inconceivable,inconceivable,0.6785714285714286
1440,improbable,1,12,probable,probable,0.8928571428571429
1441,improbable,1,12,probable,improbable,0.05357142857142857
1442,improbable,1,12,probable,impossible,0.03571428571428571
1443,improbable,1,12,probable,inconceivable,0.017857142857142856
1444,improbable,1,12,improbable,probable,0.30357142857142855
1445,improbable,1,12,improbable,improbable,0.5357142857142857
1446,improbable,1,12,improbable,impossible,0.08928571428571429
1447,improbable,1,12,improbable,inconceivable,0.07142857142857142
1448,improbable,1,12,impossible,probable,0.07142857142857142
1449,improbable,1,12,impossible,improbable,0.21428571428571427
1450,improbable,1,12,impossible,impossible,0.5892857142857143
1451,improbable,1,12,impossible,inconceivable,0.125
1452,improbable,1,12,inconceivable,probable,0.14285714285714285
1453,improbable,1,12,inconceivable,improbable,0.26785714285714285
1454,improbable,1,12,inconceivable,impossible,0.125
1455,improbable,1,12,inconceivable,inconceivable,0.4642857142857143
1456,improbable,1,13,probable,probable,0.9285714285714286
1457,improbable,1,13,probable,improbable,0.017857142857142856
1458,improbable,1,13,probable,impossible,0.017857142857142856
1459,improbable,1,13,probable,inconceivable,0.03571428571428571
1460,improbable,1,13,improbable,probable,0.19642857142857142
1461,improbable,1,13,improbable,improbable,0.6071428571428571
1462,improbable,1,13,improbable,impossible,0.125
1463,improbable,1,13,improbable,inconceivable,0.07142857142857142
1464,improbable,1,13,impossible,probable,0.14285714285714285
1465,improbable,1,13,impossible,improbable,0.125
1466,improbable,1,13,impossible,impossible,0.6071428571428571
1467,improbable,1,13,impossible,inconceivable,0.125
1468,improbable,1,13,inconceivable,probable,0.14285714285714285
1469,improbable,1,13,inconceivable,improbable,0.26785714285714285
1470,improbable,1,13,inconceivable,impossible,0.05357142857142857
1471,improbable,1,13,inconceivable,inconceivable,0.5357142857142857
1472,improbable,1,14,probable,probable,0.875
1473,improbable,1,14,probable,improbable,0.05357142857142857
1474,improbable,1,14,probable,impossible,0.0
1475,improbable,1,14,probable,inconceivable,0.07142857142857142
1476,improbable,1,14,improbable,probable,0.14285714285714285
1477,improbable,1,14,improbable,improbable,0.7142857142857143
1478,improbable,1,14,improbable,impossible,0.07142857142857142
1479,improbable,1,14,improbable,inconceivable,0.07142857142857142
1480,improbable,1,14,impossible,probable,0.07142857142857142
1481,improbable,1,14,impossible,improbable,0.25
1482,improbable,1,14,impossible,impossible,0.6071428571428571
1483,improbable,1,14,impossible,inconceivable,0.07142857142857142
1484,improbable,1,14,inconceivable,probable,0.10714285714285714
1485,improbable,1,14,inconceivable,improbable,0.21428571428571427
1486,improbable,1,14,inconceivable,impossible,0.16071428571428573
1487,improbable,1,14,inconceivable,inconceivable,0.5178571428571429
1488,improbable,1,15,probable,probable,0.875
1489,improbable,1,15,probable,improbable,0.07142857142857142
1490,improbable,1,15,probable,impossible,0.017857142857142856
1491,improbable,1,15,probable,inconceivable,0.03571428571428571
1492,improbable,1,15,improbable,probable,0.16071428571428573
1493,improbable,1,15,improbable,improbable,0.7142857142857143
1494,improbable,1,15,improbable,impossible,0.05357142857142857
1495,improbable,1,15,improbable,inconceivable,0.07142857142857142
1496,improbable,1,15,impossible,probable,0.10714285714285714
