,sentence,log-prob-5gram_mean,log-prob-gpt2-xl_mean,log-prob-pcfg_mean,rating_arousal_mean,rating_conversational_mean,rating_sense_mean,rating_gram_mean,rating_frequency_mean,rating_imageability_mean,rating_others_thoughts_mean,rating_physical_mean,rating_places_mean,rating_valence_mean
50471,It's built around an enclosed courtyard.,-2.1013244241476,-4.8121624,-10.40027,2.8666666666667,5.6,6.75,6.8333333333333,5.0,4.75,2.0588235294118,5.0,5.6875,2.6153846153846
50472,That was so irresponsible and dangerous.,-2.5333203417914,-4.4569645,-8.0423014285714,5.1428571428571,6.4166666666667,7.0,7.0,5.7058823529412,2.1875,4.6111111111111,2.0,1.0625,1.5294117647059
50473,Long chandelier avocado colored earrings glistened.,-4.5101843476295,-6.114299,-15.6558485714286,2.5,1.2307692307692,3.8,4.6,1.2666666666667,4.5263157894737,1.9333333333333,5.0,1.5294117647059,2.8571428571429
50474,"Unfortunately, my answers weren't any different.",-2.8404111899436,-4.143091,-9.0497314444444,2.3333333333333,5.1538461538462,6.8666666666667,6.8666666666667,5.4,2.6842105263158,4.0666666666667,1.0769230769231,1.3529411764706,2.4285714285714
50475,Beyond the limits of the law.,-1.543156885675,-3.7760317,-9.4806071428571,3.2,4.1428571428571,6.8,6.4,4.5714285714286,2.9333333333333,2.7857142857143,1.5714285714286,1.1428571428571,2.0
50476,My skin feels like melting wax.,-3.5330867937633,-4.7436175,-13.8475785714286,5.2941176470588,3.9285714285714,6.3333333333333,6.8,3.2,4.6923076923077,5.8235294117647,4.5333333333333,1.3333333333333,1.25
50477,Guitar chords lent a soothing strum.,-3.7513949871063,-5.4903526,-14.2238642857143,2.5833333333333,2.3076923076923,5.5333333333333,6.1333333333333,2.7333333333333,5.0,4.0,4.4615384615385,1.9411764705882,5.5714285714286
50478,She pointed at my swollen jaw.,-3.458817754473,-5.1345863,-11.7558871428571,4.4117647058824,3.9285714285714,6.9333333333333,6.9333333333333,4.0,5.9230769230769,4.5882352941176,5.1333333333333,1.7333333333333,1.3333333333333
50479,"In particular, my hand remained motionless.",-2.7444931438991,-4.6334233,-9.37074875,2.1333333333333,3.2142857142857,6.2666666666667,6.5333333333333,3.0714285714286,5.1333333333333,4.5,4.0,1.5,1.5
50480,Armed security guards arrived in force.,-2.4399081553732,-4.368818,-12.0289285714286,4.8333333333333,3.6153846153846,7.0,6.9333333333333,4.6,6.1578947368421,3.6666666666667,5.0769230769231,3.1764705882353,2.0714285714286
50481,I don't have dissociative identity disorder.,-1.7975329430774,-2.5279815,-9.950185,3.0588235294118,4.4,6.8823529411765,6.8823529411765,4.75,3.6875,5.9285714285714,1.1333333333333,1.0,2.3888888888889
50482,As if that would impress anyone.,-2.7308937992368,-4.3584633,-11.2829542857143,2.7857142857143,6.0625,6.8235294117647,6.1176470588235,5.8823529411765,2.6428571428571,3.7857142857143,1.8666666666667,1.0714285714286,1.3076923076923
50483,He had partners and an assistant.,-2.4928826263973,-5.117549,-9.2215271428571,1.8571428571429,4.6923076923077,6.9166666666667,6.75,4.5625,4.1333333333333,3.0,2.7647058823529,1.4,2.0555555555556
50484,Check some of my reference books.,-2.6533345324653,-5.1634912,-12.2138414285714,2.25,5.125,6.75,6.625,4.0,4.2666666666667,2.5263157894737,5.1875,2.4285714285714,3.2352941176471
50485,He was a United States Senator!,-1.2124585956335,-4.1591907,-11.1192171428571,3.75,6.0833333333333,7.0,6.5454545454545,5.5625,4.1875,4.2941176470588,1.8,1.2631578947368,3.3125
50486,The voice had a muffled sound.,-2.5566060798509,-4.008607,-10.1193114285714,2.6923076923077,4.3888888888889,6.7647058823529,6.8823529411765,4.7058823529412,3.9230769230769,3.25,1.8571428571429,1.625,2.1052631578947
50487,To revive her or help her?,-2.6702115706035,-5.664321,-12.4574985714286,4.1333333333333,4.5,5.7333333333333,5.6666666666667,2.5,3.7333333333333,4.9285714285714,2.9285714285714,1.5,1.75
50488,His lungs were filling with blood.,-2.8412758197103,-3.942176,-11.40563,5.4285714285714,4.7142857142857,6.8888888888889,6.8333333333333,5.2857142857143,5.5714285714286,5.5,4.7333333333333,2.0,1.6
50489,Can I wear a long dress?,-2.4760767987796,-3.6336856,-11.2557357142857,3.1764705882353,6.4,7.0,7.0,6.3125,5.3125,4.0714285714286,5.7333333333333,1.5555555555556,2.9444444444444
50490,Probably a printed Microsoft Paint file.,-3.6309284823281,-6.514593,-14.4263671428571,1.4285714285714,4.0625,6.1176470588235,5.3529411764706,3.7647058823529,3.7857142857143,1.8571428571429,4.6,1.0714285714286,2.6923076923077
50491,Water drips from the exhaust pipe.,-2.066184175866,-3.9000173,-12.1396714285714,2.0,4.0714285714286,6.6666666666667,6.7333333333333,3.4285714285714,6.4,1.8571428571429,6.4285714285714,3.2142857142857,1.4166666666667
50492,It was the mathematical constant pi.,-2.6542536701475,-4.9297056,-10.9780128571429,1.8235294117647,3.2666666666667,6.0,5.9411764705882,3.6875,3.6875,1.5714285714286,1.2,1.0,2.5
50493,The gene heavily influences brain wiring.,-3.7357969880104,-5.97792,-11.3212071428571,2.6666666666667,2.3529411764706,6.5,6.625,3.5714285714286,2.5384615384615,2.2,2.5333333333333,1.3125,3.2142857142857
50494,The northernmost mountains in central Germany.,-2.340911081859,-5.0603333,-11.2094457142857,2.2142857142857,3.2,6.6666666666667,6.6,3.7777777777778,4.9230769230769,1.5555555555556,4.5714285714286,6.8,4.0
50495,I didn't sense any immediate danger.,-2.4927410595119,-3.8958783,-9.37831875,2.9285714285714,6.0,7.0,7.0,5.5,4.0,5.1428571428571,3.0588235294118,1.9333333333333,2.4444444444444
50496,Especially the priest in our church.,-2.7593295063291,-5.322149,-13.09802,2.2777777777778,5.4375,6.3333333333333,6.0,4.25,3.0,2.8125,3.625,3.7142857142857,2.2941176470588
50497,Maybe they had a platonic relationship.,-2.2941968781607,-3.9163673,-9.0130671428571,2.5,5.75,6.8823529411765,6.5882352941176,5.6470588235294,4.0,5.0714285714286,1.9333333333333,1.4285714285714,3.3076923076923
50498,Pine cones and tree bark too.,-2.7728580662182,-4.9557,-13.9206371428571,2.0714285714286,3.4117647058824,5.9444444444444,5.5555555555556,4.4117647058824,5.75,1.5,6.3846153846154,6.4166666666667,3.1875
50499,Painter refused to disappoint his mentor.,-3.0671765123095,-6.1416373,-11.4583085714286,2.6,2.6470588235294,6.0625,5.375,2.5,2.7692307692308,5.4666666666667,2.3333333333333,1.1875,4.0
50500,That could be a commendable quality.,-2.5124311660017,-4.2008576,-8.5565714285714,3.0,4.6153846153846,6.9333333333333,7.0,5.0,2.4210526315789,4.5333333333333,1.0769230769231,1.2941176470588,4.6428571428571
50501,"No chicken soup, I want tomato.",-3.3216213498797,-5.8162365,-12.46332625,1.9285714285714,5.7692307692308,6.9166666666667,5.9166666666667,4.375,4.7333333333333,4.3571428571429,4.2352941176471,1.7333333333333,2.4444444444444
50502,"Mild fever, slight headache, neck stiffness...",-3.2873406921114,-4.3401256,-14.7833011111111,2.9285714285714,3.7647058823529,6.6111111111111,5.3333333333333,5.4705882352941,4.75,5.625,2.7692307692308,1.5833333333333,1.4375
50503,King's handsome face looked almost demonic.,-3.2465005740523,-5.3980045,-12.94249375,4.7222222222222,2.0,6.2352941176471,6.2941176470588,2.6923076923077,6.3333333333333,4.6428571428571,3.5,1.4736842105263,1.7058823529412
50504,Did permission have to be granted?,-3.0776822226388,-4.1984787,-10.4666528571429,2.8571428571429,5.0,6.8,6.5333333333333,5.0,2.3846153846154,2.8888888888889,1.0714285714286,1.1333333333333,2.2857142857143
50505,"Eyes turned to him, surprisingly bright.",-3.342429620879,-5.212489,-10.19157875,4.4285714285714,2.4166666666667,6.4615384615385,6.1538461538462,3.7647058823529,4.5,5.0,3.7692307692308,1.5625,4.6470588235294
50506,The official diagnosis was a stroke.,-2.2378692286355,-3.7928238,-9.0702885714286,4.2666666666667,5.7142857142857,7.0,7.0,4.6428571428571,4.6,4.5,1.6428571428571,1.7857142857143,1.1666666666667
50507,"Maximum impact, least amount of effort.",-2.7923858804362,-4.603412,-12.69264375,3.7777777777778,3.0,6.2352941176471,5.2352941176471,5.0769230769231,2.4,2.3571428571429,1.625,1.3157894736842,4.5294117647059
50508,"She was delicate always, now extremely.",-3.3712246843747,-6.8463907,-11.1052925,4.0666666666667,2.4,4.3333333333333,4.5,2.8235294117647,3.9166666666667,4.5882352941176,2.5,1.75,3.0
50509,Yes she isolated various radioactive atoms.,-3.6183077778135,-7.8879385,-12.7364428571429,3.3529411764706,3.0666666666667,6.2941176470588,5.8235294117647,4.0,3.875,3.6428571428571,3.4666666666667,1.9444444444444,2.6666666666667
50510,Fredriksson was the acting news editor.,-3.1763747589929,-4.920154,-10.8197442857143,1.7333333333333,3.125,6.6363636363636,6.7272727272727,2.5789473684211,3.2857142857143,3.125,1.9444444444444,1.9333333333333,2.5333333333333
50511,They pay cash and tip little.,-3.0159004756383,-5.6217456,-11.0880171428571,2.6,5.3571428571429,6.4666666666667,5.6,3.8571428571429,3.8666666666667,3.2857142857143,4.0,2.0,1.5833333333333
50512,All the way to the rear!,-1.3723909173693,-3.7444372,-11.6712785714286,3.7857142857143,4.8125,6.5882352941176,6.2352941176471,4.0588235294118,5.1428571428571,2.5714285714286,3.4666666666667,3.1428571428571,2.5384615384615
50513,"Both wearing white, untucked, long-sleeved shirts.",-2.7494421516146,-3.4850533,-13.3903655555556,2.625,3.6428571428571,6.8,5.9,3.4,5.9333333333333,3.1764705882353,5.2352941176471,1.6428571428571,2.2941176470588
50514,Heavy fabric stretched on steel frames.,-3.0285168886185,-6.2704597,-12.0546,2.1666666666667,3.0625,6.0555555555556,6.3333333333333,3.625,5.8666666666667,2.4375,6.75,1.4285714285714,2.5882352941176
50515,A bunny can be fluffy sometimes.,-3.4308373417173,-5.690008,-10.9251742857143,3.2777777777778,4.9375,6.9444444444444,6.8333333333333,5.1875,6.1333333333333,3.125,5.5,2.4285714285714,5.2941176470588
50516,"However, that wasn't an immediate improvement.",-2.0717332409695,-3.6655815,-7.8035023333333,2.4705882352941,4.1333333333333,6.5882352941176,6.6470588235294,5.75,3.125,2.2142857142857,1.5333333333333,1.2222222222222,1.8333333333333
50517,How sturdy is the coffee table?,-3.0824474947793,-4.4397373,-11.6866657142857,2.7058823529412,5.5,7.0,7.0,4.6,4.1538461538462,2.6470588235294,6.0,2.4666666666667,2.5833333333333
50518,"Unscrew, slide into place, lock, screw.",-4.1842201777867,-3.7165334,-12.089608,2.1764705882353,2.2666666666667,5.6470588235294,5.1764705882353,3.8125,4.875,1.7857142857143,4.3333333333333,1.4444444444444,2.2777777777778
50519,The Weasel was an accomplished backstabber.,-3.0384256073407,-4.2046556,-11.2668828571429,4.3333333333333,3.5,4.9333333333333,6.5333333333333,2.7857142857143,4.1333333333333,4.6428571428571,2.4285714285714,1.1428571428571,1.25
50520,The brunette was licking her lips.,-3.0568065387862,-4.1884594,-10.51076,4.8571428571429,3.8125,7.0,6.9411764705882,4.7647058823529,6.5,4.0714285714286,4.2666666666667,1.4285714285714,4.5384615384615
50521,Confessing your sins is the escape.,-3.055989912578,-4.867776,-12.2675714285714,4.5,3.4666666666667,6.0666666666667,6.2,3.4444444444444,3.3846153846154,4.8888888888889,1.2142857142857,1.6,2.7142857142857
50522,Diver on crew boat retrieves cargo.,-4.2442843573434,-5.7468715,-15.3705714285714,3.2352941176471,2.0,6.4666666666667,5.8666666666667,3.0666666666667,5.4615384615385,2.8823529411765,6.0666666666667,5.7333333333333,3.0833333333333
50523,Kindness and warmth emanated from him.,-3.1962993890047,-3.8478649,-12.2091757142857,4.1176470588235,3.3333333333333,6.7058823529412,6.7058823529412,4.5,5.1875,6.5714285714286,1.6666666666667,1.3888888888889,6.1666666666667
50524,She was near Grand Central Station.,-1.8964600903647,-4.5543947,-10.9845228571429,2.6666666666667,4.6,7.0,6.8823529411765,5.6153846153846,6.2666666666667,4.3571428571429,4.625,5.6315789473684,3.7058823529412
50525,What one word would describe you?,-3.1171159744263,-3.5121367,-12.3602214285714,2.7857142857143,6.3846153846154,6.7647058823529,6.7647058823529,6.0714285714286,3.1875,4.2857142857143,1.625,1.1666666666667,4.25
50526,No one expected me to win.,-2.0854035232748,-3.6359172,-9.6915085714286,4.1666666666667,6.3125,7.0,7.0,6.375,2.4666666666667,5.8125,1.4375,1.0714285714286,3.5882352941176
50527,Use your computer access for deciphering.,-3.2900476625987,-5.766765,-13.6454085714286,2.6,3.2666666666667,5.5,6.1666666666667,3.4705882352941,3.8333333333333,2.5294117647059,4.6875,1.875,2.2307692307692
50528,Afraid of what she might do.,-2.0898441927774,-3.9096334,-9.4090757142857,4.7857142857143,5.6666666666667,6.8461538461538,5.7692307692308,4.7058823529412,2.125,5.3888888888889,1.9230769230769,1.1875,1.5882352941176
50529,He glanced wistfully out the window..,-2.3035488852433,-4.499521,-15.88756,2.8235294117647,3.2,6.6470588235294,6.4705882352941,5.0625,6.375,6.0714285714286,4.4,4.0555555555556,3.6111111111111
50530,I decided to neutralize the situation.,-1.9446084243911,-4.073108,-8.5115957142857,4.2666666666667,5.1333333333333,6.6666666666667,6.9166666666667,5.3529411764706,2.5,5.0588235294118,1.5625,1.9375,3.2307692307692
50531,I still saw cynicism and contempt.,-2.9896414961134,-5.959024,-11.0548385714286,3.4166666666667,3.8461538461538,6.4,6.8,3.6,2.8947368421053,5.8,1.3846153846154,1.3529411764706,1.5714285714286
50532,The code's too easy to read.,-2.0804517045617,-4.138612,-7.558525,2.4375,4.9285714285714,6.7,6.6,4.2666666666667,3.4,3.0588235294118,2.1176470588235,1.4285714285714,2.9411764705882
50533,"She leaned into him antagonistically, ""hunh?""",-3.9913724462191,-5.3875566,-12.978963,4.5,2.4166666666667,5.0909090909091,4.9090909090909,2.6875,4.3125,5.4705882352941,3.2666666666667,1.1578947368421,1.6875
50534,"Gross stopped briefly, then went on.",-2.9642170710223,-4.5432105,-11.14525375,2.3333333333333,1.6666666666667,4.5833333333333,6.1666666666667,2.2352941176471,3.75,2.8235294117647,1.75,1.75,2.2307692307692
50535,"Sharon, she's cooked in a restaurant.",-2.6978375539184,-4.8395386,-9.9566655555556,2.3529411764706,4.3333333333333,5.2352941176471,4.8235294117647,3.6875,4.5,4.0,3.5333333333333,4.3888888888889,2.7777777777778
50536,There was no mistaking that scream.,-2.1361098544938,-3.620351,-11.3090028571429,5.5333333333333,5.3333333333333,6.9166666666667,6.8333333333333,5.1176470588235,4.0833333333333,5.7647058823529,2.1875,2.0625,1.9230769230769
50537,"Years of war, strain, and hatred.",-2.8738880412919,-4.4823165,-11.6208933333333,5.1875,3.5,6.5454545454545,6.0,3.3125,3.5625,4.7058823529412,2.2,1.8421052631579,1.625
50538,Form clay strip into a cylinder.,-3.3868889468057,-6.8832536,-13.6000357142857,1.9333333333333,1.75,5.8181818181818,5.3636363636364,2.5263157894737,4.8571428571429,1.6875,5.1666666666667,1.8666666666667,2.5333333333333
50539,I couldn't help laughing with him.,-1.8119186282856,-3.9164357,-8.415415,3.8125,5.4285714285714,6.5,6.1,6.0,4.4,6.0,3.0,1.4285714285714,5.2941176470588
50540,Elizabeth Way was the first operator.,-2.5542575120926,-6.3712068,-9.5980414285714,2.25,3.5833333333333,6.2727272727273,6.8181818181818,3.0625,2.625,3.1176470588235,1.6666666666667,1.0526315789474,2.5625
50541,He also admitted killing Mrs. Hengesbach.,-2.9825298190117,-5.532575,-10.4251142857143,5.7647058823529,4.0714285714286,6.8,5.8666666666667,2.4666666666667,3.8461538461538,5.2352941176471,4.4666666666667,1.9333333333333,1.3333333333333
50542,I don't have the answer yet.,-2.0722706941888,-2.8358588,-7.78236875,1.7142857142857,6.4666666666667,6.8666666666667,6.8,6.4444444444444,2.8461538461538,4.3333333333333,1.0714285714286,1.0666666666667,2.1428571428571
50543,Now the government must do that.,-2.1316622836249,-4.5397077,-7.6834014285714,3.4375,4.625,6.1875,6.1875,3.8666666666667,2.4,3.4210526315789,1.5,2.0,2.6470588235294
50544,Then he realized he was hungry.,-2.1507440464837,-3.9996235,-9.8960942857143,2.2,3.5,7.0,6.7272727272727,6.2631578947368,3.7142857142857,6.0625,1.9444444444444,2.0,2.6
50545,Bullets began to snap past him.,-3.1786354099001,-5.009118,-11.4475557142857,5.0,3.6,6.5333333333333,6.8,3.5,5.7692307692308,4.6111111111111,6.3571428571429,3.2666666666667,2.0
50546,Others invoked technology and common sense.,-2.9245638336454,-5.7211714,-12.2891957142857,2.5333333333333,2.375,5.7272727272727,6.5454545454545,3.4736842105263,2.1428571428571,3.1875,2.5,1.4666666666667,3.2
50547,Ordered an investigation of Lumumba's death.,-2.2472637109458,-4.3158436,-11.6062075,4.0,1.8125,6.0,5.2727272727273,2.2631578947368,3.0,4.5625,1.9444444444444,1.1333333333333,1.4666666666667
50548,The courage to meet every challenge.,-2.312979391643,-4.5510874,-10.3906657142857,3.3076923076923,3.8333333333333,6.6470588235294,6.5882352941176,4.4705882352941,2.6153846153846,3.75,1.2857142857143,1.0625,5.1052631578947
50549,Such study may take many forms.,-2.4621906280518,-4.8157454,-10.18211,2.2777777777778,2.7333333333333,5.3529411764706,5.2352941176471,3.9230769230769,2.3333333333333,2.4285714285714,1.625,1.3157894736842,3.2941176470588
50550,Cut clay top and base pieces.,-3.6274002279554,-6.2585864,-13.4867571428571,2.0,2.5,4.5625,4.25,2.2,3.9333333333333,1.2631578947368,4.875,2.5,2.8823529411765
50551,When she had finished I said:,-2.2431320292609,-4.3178287,-12.4099071428571,2.4285714285714,6.0,6.4615384615385,5.6923076923077,4.4117647058824,2.125,3.5,1.3076923076923,1.1875,2.3529411764706
50552,Approaching shore their masts appeared first.,-3.8221982206617,-5.6430936,-14.3663614285714,3.5714285714286,1.9230769230769,5.7647058823529,5.0588235294118,2.5,5.1875,1.7142857142857,4.9375,5.5,3.25
50553,"These are fairly large, tough animals.",-2.7639937741416,-4.225787,-10.41656875,3.1764705882353,4.5333333333333,6.8823529411765,6.4117647058824,5.75,5.4375,2.7142857142857,4.7333333333333,3.5,3.0
50554,He must pray to be spared.,-2.3093087758337,-4.5886006,-10.9801671428571,4.1428571428571,4.0769230769231,6.8235294117647,6.8235294117647,4.3571428571429,3.3125,5.4285714285714,1.875,1.3333333333333,2.0
50555,Payne was more methodical than that.,-2.7990272300584,-4.4654326,-10.7808957142857,2.4375,3.5833333333333,6.9090909090909,6.6363636363636,3.5,2.1875,4.0,1.6666666666667,1.0,2.375
50556,The situation involved some political perils.,-3.1619789344924,-5.4437795,-10.1500871428571,3.8,3.9333333333333,6.5,6.6666666666667,4.1764705882353,2.25,4.0588235294118,1.4375,1.9375,1.7692307692308
50557,One of the little girls said.,-2.137999988028,-4.283952,-9.5055957142857,2.375,4.4375,5.8125,4.5,4.2,3.5333333333333,3.6842105263158,2.625,2.0714285714286,3.2941176470588
50558,That Jaguar could really barrel along.,-3.3494844436646,-7.1089396,-12.1797428571429,3.6666666666667,3.4666666666667,6.5294117647059,6.5294117647059,3.6923076923077,5.2666666666667,2.4285714285714,5.1875,3.0,4.1176470588235
