,item,item_index,count,responses,rt,age,trial_type,rating
6375,easy cabinet,6375,11,[ 2  1 -3 -1  1 -3  0 -3  0 -1 -3],4296.090909090909,40.72727272727273,crit,-0.9090909090909091
15279,easy cavalry,15279,13,[-3  1 -2 -1  0  0  1 -2 -3  1 -2  0 -2],7055.615384615385,32.0,crit,-0.9230769230769231
9820,easy chief,9820,10,[-1 -1  3 -1 -1 -2  2  0  3  1],5124.9,29.9,crit,0.3
6006,easy complication,6006,9,[-3  2  1 -2  3 -3 -2 -2 -3],5978.0,32.77777777777778,crit,-1.0
4379,easy cricket,4379,9,[3 2 1 2 3 1 3 3 1],4088.8888888888887,35.333333333333336,crit,2.111111111111111
7838,easy fear,7838,10,[-1 -2 -3 -1  2  3 -3 -3 -3 -1],3683.8,32.1,crit,-1.2
7091,easy flame,7091,16,[ 1  2 -3 -1  2 -1 -1 -2 -1 -2  3  0 -3  3  2 -2],3719.3125,35.75,crit,-0.1875
8823,easy ghost,8823,11,[-3 -2  0 -3 -3  1 -1 -1 -2 -1 -1],4493.363636363636,32.36363636363637,crit,-1.4545454545454546
5618,easy honors,5618,14,[ 1  0  1 -2 -1  2  3 -3  0  2  1  1  1  2],4014.785714285714,33.214285714285715,crit,0.5714285714285714
7209,easy ideology,7209,13,[ 1 -1  1  2  3  2  3  3  2  3  1  0  3],3844.153846153846,31.53846153846154,crit,1.7692307692307692
5315,easy infant,5315,12,[-3 -1 -2  3  2  2 -3  0 -3 -3 -2 -1],4816.5,34.416666666666664,crit,-0.9166666666666666
3433,easy mud,3433,11,[-2 -3 -2 -2 -2 -1 -2 -1 -3 -3 -3],2659.0,30.545454545454547,crit,-2.1818181818181817
10094,easy pitcher,10094,9,[ 1  0 -3  1  2  2  1 -3  1],4532.111111111111,32.44444444444444,crit,0.2222222222222222
10462,easy rehearsal,10462,10,[3 3 1 3 3 0 3 3 3 3],7309.8,27.3,crit,2.5
3165,easy studio,3165,9,[ 2 -2  3 -2  0  1 -3 -2  2],3421.3333333333335,24.11111111111111,crit,-0.1111111111111111
14005,easy symposium,14005,14,[ 2  1  3 -3  1  3 -1  1  3  3  0  2 -2  2],3921.3571428571427,34.92857142857143,crit,1.0714285714285714
6371,easy trainer,6371,12,[ 3 -1  3  3  3 -3 -2 -2  2  3  2  3],4738.666666666667,30.75,crit,1.1666666666666667
17100,economic actress,17100,14,[ 1  1 -1 -2  2 -3 -3 -2 -3 -2 -2  0  0 -3],4065.8571428571427,30.714285714285715,crit,-1.2142857142857142
2386,economic arrow,2386,9,[-3 -2  0 -3 -3  0  3  0  2],5585.444444444444,30.22222222222222,crit,-0.6666666666666666
13686,economic banana,13686,12,[-3 -3  2 -3 -3 -3 -1 -2  2 -3 -3 -3],4017.1666666666665,28.0,crit,-1.9166666666666667
5890,economic courtyard,5890,19,[-3 -2 -1  1 -1 -3  0 -2 -1 -1 -3 -2  0 -3  0 -3 -2 -2 -1],4855.263157894737,37.421052631578945,crit,-1.5263157894736843
1770,economic electorate,1770,14,[ 2 -3 -1 -1 -2  1  2  2  1  3  0 -2 -3  3],6778.214285714285,30.857142857142858,crit,0.14285714285714285
17945,economic handbook,17945,9,[2 2 3 3 2 3 3 2 1],3673.5555555555557,33.888888888888886,crit,2.3333333333333335
1912,economic induction,1912,11,[ 3 -3  0  3 -3 -2  1  0  1  0  0],8505.0,31.727272727272727,crit,0.0
14537,economic liner,14537,11,[-3 -1  2 -1  1 -1 -3  1 -1 -3 -3],3888.2727272727275,25.90909090909091,crit,-1.0909090909090908
16738,economic outskirt,16738,9,[-2  1  2 -1  1 -2  0 -2  2],4060.6666666666665,28.0,crit,-0.1111111111111111
5798,economic passing,5798,17,[-3 -3 -1 -1 -3  0 -2 -3  1 -1  1  0 -1  1 -1 -3  0],3198.9411764705883,40.411764705882355,crit,-1.1176470588235294
6665,economic primary,6665,14,[-1 -3  2 -1 -2 -3 -2  0 -3 -3 -3  1  1 -2],3569.0714285714284,31.142857142857142,crit,-1.3571428571428572
8825,economic processing,8825,15,[-3  1  3  1  3  2  3  1  3  3 -2  3  3 -2  2],3433.4666666666667,34.266666666666666,crit,1.4
2963,economic receipt,2963,12,[ 0  3  0  1  1  3  1 -2  1 -3  3  1],4132.916666666667,32.666666666666664,crit,0.75
17874,economic remain,17874,13,[ 3  1 -2 -1 -1  3 -3  0 -2 -3 -3 -2  1],4833.2307692307695,29.76923076923077,crit,-0.6923076923076923
11812,economic respondent,11812,12,[-2  2 -1  3  3  1 -3 -3  2 -1  1 -2],3605.25,25.25,crit,0.0
3111,economic riding,3111,8,[-3  1 -2 -3 -3 -2  0 -2],2867.875,36.875,crit,-1.75
9184,economic shoulder,9184,9,[-2 -3 -3 -3  1  1 -3 -3 -3],5628.0,32.22222222222222,crit,-2.0
628,economic swimmer,628,14,[-3 -2 -2 -3 -2  1 -2 -2 -2 -1 -2 -1  0  1],9102.5,30.571428571428573,crit,-1.4285714285714286
754,economic touchdown,754,9,[-1 -3  1  0  0  0  3 -1 -2],3472.1111111111113,41.111111111111114,crit,-0.3333333333333333
1045,economic towel,1045,11,[-3 -3 -3 -2  3 -3 -3 -3 -2 -2 -1],3787.6363636363635,31.09090909090909,crit,-2.0
4868,economic wireless,4868,11,[-3 -3 -1 -2 -1 -1 -3  0 -3 -3 -2],4650.818181818182,33.63636363636363,crit,-2.0
6898,educational Jew,6898,10,[ 1  2 -3 -3  0  2 -2 -2  0  0],3991.3,27.3,crit,-0.5
19713,educational acclaim,19713,8,[-2  2  3  1  3  2 -1  3],3507.125,34.875,crit,1.375
19564,educational alignment,19564,10,[ 1  3  2  0  1 -3  3  2  0  1],4862.5,38.8,crit,1.0
8920,educational attorney,8920,16,[ 0  3  3  3 -3  1  1  3  2  2  2  3 -3 -2  3 -1],5840.75,33.0625,crit,1.0625
14435,educational confession,14435,15,[ 2  2 -2 -3  0 -3  3 -3  0 -2 -2  2  1 -1  1],10224.6,38.666666666666664,crit,-0.3333333333333333
7243,educational coup,7243,9,[-1  3 -1  1  2 -1  0  0 -1],5668.333333333333,32.0,crit,0.2222222222222222
19753,educational court,19753,9,[ 0 -3  2  3 -3 -2  2 -1  2],7365.444444444444,35.44444444444444,crit,0.0
5957,educational emotion,5957,13,[ 1 -2 -2  0 -1  1 -1  3 -2  1 -3 -3 -3],6318.0,35.61538461538461,crit,-0.8461538461538461
17548,educational exile,17548,9,[-3  1  1  3 -1 -3  3  3  0],3548.5555555555557,41.666666666666664,crit,0.4444444444444444
10515,educational fever,10515,9,[ 1  1  0  0 -3  1  1  0 -1],4701.555555555556,39.666666666666664,crit,0.0
1824,educational gardener,1824,8,[ 3  0  1  2  3  2  0 -1],9265.625,36.375,crit,1.25
11863,educational hectare,11863,8,[-3 -1 -2 -3 -3  0  0 -3],3475.625,31.125,crit,-1.875
9563,educational hero,9563,12,[-3  3  1  3 -3  3 -1  3  3  3 -3 -3],3278.6666666666665,34.75,crit,0.5
9026,educational hire,9026,9,[ 2  1 -3  3  2 -1  2  2  3],4044.5555555555557,38.44444444444444,crit,1.2222222222222223
18467,educational loyalty,18467,12,[ 3  1  1 -1 -1  1  2  2 -1  2  0  1],5332.916666666667,32.25,crit,0.8333333333333334
14534,educational motorway,14534,10,[-3 -2  3  0 -3 -1  1 -3  1 -1],6241.9,32.2,crit,-0.8
11826,educational overall,11826,9,[-3  2 -3 -3  3  1 -3 -3 -3],6089.111111111111,37.55555555555556,crit,-1.3333333333333333
18114,educational passport,18114,9,[ 2  3 -3 -2  3 -3  0  1 -3],5003.111111111111,24.11111111111111,crit,-0.2222222222222222
2481,educational plug,2481,9,[-2 -1 -2  0 -3  3  0  1  2],4765.333333333333,34.333333333333336,crit,-0.2222222222222222
4395,educational presidency,4395,11,[ 3 -2  0 -3 -3 -2 -3  3 -2 -3 -3],6049.545454545455,33.90909090909091,crit,-1.3636363636363635
952,educational proliferation,952,13,[ 1  0  0 -2 -3  2 -2  2 -3  1  2 -1 -2],6418.307692307692,35.92307692307692,crit,-0.38461538461538464
16784,educational prophecy,16784,12,[-1  2 -3  3  1  2  1 -2 -1 -3  1  0],5172.0,37.25,crit,0.0
16637,educational ray,16637,10,[-3 -3  2 -3 -2 -3 -3 -3 -3 -3],4011.9,29.7,crit,-2.4
12610,educational reservoir,12610,8,[-3  3 -1  1 -3 -3 -3  0],6215.625,38.0,crit,-1.125
6157,educational row,6157,9,[-1 -2  0 -1  3  0 -2  2  2],4673.222222222223,31.11111111111111,crit,0.1111111111111111
10508,educational sauce,10508,9,[-3 -3 -2  0 -3 -3 -3 -3 -2],11777.555555555555,39.333333333333336,crit,-2.4444444444444446
10403,educational storm,10403,9,[-3 -3 -3 -3 -1 -3 -3  1 -3],24511.11111111111,33.888888888888886,crit,-2.3333333333333335
18916,educational suicide,18916,10,[ 1 -1 -3  1  2 -1  2  1 -2 -3],3374.5,31.0,crit,-0.3
5858,educational temptation,5858,21,[-1 -1 -2  1 -3 -3  2 -1 -2 -3 -1 -2  2 -1 -1 -2  1 -1  0  3  1],4464.428571428572,36.38095238095238,crit,-0.6666666666666666
1266,educational tribe,1266,10,[-2 -3  3  3  1 -1  3  2 -3  3],3207.9,33.4,crit,0.6
4744,effective brick,4744,20,[-1  2 -2  1  0 -3 -2 -1 -2 -3 -1  3  3 -3 -2  2 -2  1 -1 -1],4301.85,40.1,crit,-0.6
17902,effective choir,17902,10,[ 3  1  2  2  2  3  1  0  3 -3],2891.1,40.9,crit,1.4
9270,effective clarification,9270,12,[ 2  2  1  3  2 -2 -3  3  3  3  1  0],3977.0,32.666666666666664,crit,1.25
18611,effective congress,18611,10,[ 3 -3  3  3 -3  3  2  3  3  3],3753.2,31.8,crit,1.7
17963,effective flaw,17963,9,[-2 -2  1  2 -2 -1 -1  0 -2],7802.888888888889,35.666666666666664,crit,-0.7777777777777778
11228,effective flood,11228,10,[-3 -2  2 -2  3  1 -1 -3 -2 -1],3548.6,38.8,crit,-0.8
19191,effective grain,19191,8,[ 1 -3 -1  1  1  3  2 -1],5301.75,30.125,crit,0.375
18581,effective homeland,18581,9,[ 3  0  1  1 -2  3  0 -2 -2],5975.666666666667,32.333333333333336,crit,0.2222222222222222
9217,effective junk,9217,8,[-2 -2 -2  3 -3 -1 -1  3],5210.875,28.125,crit,-0.625
3981,effective oak,3981,10,[ 0 -2  2 -3 -3  1 -1  2  1  0],6932.8,35.4,crit,-0.3
2474,effective residence,2474,9,[-2 -3  1  1 -1 -3 -2  2 -2],4917.0,32.666666666666664,crit,-1.0
17954,effective sociology,17954,12,[ 2  0  3 -2  2 -1  0  3  0  3  1  2],10231.166666666666,34.75,crit,1.0833333333333333
5750,effective strand,5750,18,[ 1 -1  1  3 -2  1 -1 -3  3  0 -2  3  2  1  3  1 -3 -2],5209.055555555556,39.666666666666664,crit,0.2777777777777778
13637,effective triangle,13637,11,[ 1 -3 -3 -1  3  3 -2 -3  3  1 -1],3420.181818181818,35.18181818181818,crit,-0.18181818181818182
9514,effective wake,9514,10,[-2  3 -2 -3 -2  0 -3 -3 -3  0],5149.8,37.3,crit,-1.5
1454,effective waterfall,1454,9,[ 1 -3 -3  3  2 -3 -3  3 -2],3500.1111111111113,32.111111111111114,crit,-0.5555555555555556
8609,effective wonder,8609,9,[-3 -3  2 -1 -2 -3  3  2  0],4673.333333333333,36.55555555555556,crit,-0.5555555555555556
2849,efficient Scot,2849,10,[-2 -1 -3  3  1 -2  0  0  0  3],7941.5,39.4,crit,-0.1
17144,efficient announcement,17144,12,[ 2 -3  1  3  3  2  3 -2  3  3  3  3],3339.1666666666665,29.166666666666668,crit,1.75
15103,efficient cord,15103,14,[-1  1 -2  3 -3  3 -3  2  0 -1  1 -2  2 -2],3585.5,32.357142857142854,crit,-0.14285714285714285
10742,efficient cousin,10742,11,[ 0  0 -3 -3  0  3 -2 -3  2 -3  1],3306.6363636363635,31.636363636363637,crit,-0.7272727272727273
13210,efficient crest,13210,9,[-1 -3  3 -1 -2 -2 -2 -2 -1],6168.555555555556,32.888888888888886,crit,-1.2222222222222223
19574,efficient data,19574,9,[-1  3  3  3  2  3  3  1  1],9219.555555555555,35.22222222222222,crit,2.0
18646,efficient drummer,18646,10,[-3  1  2  1  1  0  2 -1  3  2],11062.8,34.9,crit,0.8
19933,efficient fitness,19933,8,[ 2 -1 -3  2  2  3 -1 -2],3541.5,37.25,crit,0.25
4600,efficient gender,4600,10,[-3 -1 -3 -3 -3 -3 -3 -3 -2  0],3648.5,33.6,crit,-2.4
14135,efficient harmony,14135,11,[ 3  1  3 -3  1 -1  2 -1  0  1  3],4770.0,36.45454545454545,crit,0.8181818181818182
6409,efficient historian,6409,9,[ 3 -2  2  3  3  3  3  1  3],3439.5555555555557,34.22222222222222,crit,2.111111111111111
8811,efficient imagery,8811,15,[-3  3 -3 -1  1  1  3  2  2  2  1 -3  2  2  2],3803.5333333333333,32.333333333333336,crit,0.7333333333333333
6398,efficient jam,6398,10,[-3 -3 -3 -1  1 -2  2 -3 -2 -3],15807.4,31.0,crit,-1.7
7798,efficient kilometre,7798,10,[-3  0  0 -1 -3 -3 -2 -3 -2  2],3040.8,34.6,crit,-1.5
2385,efficient lap,2385,11,[ 1  3 -3  1  1 -2  3  3  2  1 -3],4179.909090909091,33.54545454545455,crit,0.6363636363636364
2779,efficient lid,2779,8,[ 0  3  3  3 -3  0 -2 -1],3095.125,38.625,crit,0.375
16074,efficient logo,16074,12,[ 3 -2  2  3  2  1  0  3  3  3  3  3],5101.0,35.083333333333336,crit,2.0
2081,efficient lunch,2081,42,"[-2  1  0 -3  1  0  3  1  0  0 -2 -1  2  0 -2 -1  2 -1  1  1  1  2  3  3
  2  2  2 -1  3  3  2 -3 -1  2  1  2  3  1  0  2  1  3]",4341.952380952381,38.666666666666664,crit,0.7857142857142857
13176,efficient lyric,13176,13,[-1 -2  3  2 -2 -3  1  3  0 -1  3  1 -2],5691.7692307692305,33.84615384615385,crit,0.15384615384615385
7732,efficient mainstream,7732,13,[ 0 -2 -3  2 -2  2 -2 -3  1 -3 -1 -1  1],5027.0,36.0,crit,-0.8461538461538461
13954,efficient nationality,13954,9,[-3 -3 -3 -1 -2 -1 -2 -3 -3],5250.0,25.333333333333332,crit,-2.3333333333333335
2007,efficient offspring,2007,40,"[ 3 -3 -3 -3 -3  0  3 -1  0  1 -3  3  2 -1  2 -2 -2 -3 -3 -3  2 -3 -1 -2
  2 -2  3  1  0 -3 -2 -1 -2  1  2 -3 -2 -1  1  1]",4238.775,38.325,crit,-0.625
2022,efficient physicist,2022,42,"[ 3  3  3  1  0  3  2  2  0  1  0  2  1  3  3  1  2  1  3 -1  3  3  3  3
  1  3  3  3  3  3  3  3 -3 -3  2  2  2  3  3 -2  0 -3]",11234.57142857143,37.666666666666664,crit,1.619047619047619
1072,efficient pointer,1072,9,[ 2  0  1  1 -2  2  3  1 -1],5936.333333333333,26.22222222222222,crit,0.7777777777777778
4904,efficient privacy,4904,10,[ 0  0  1  0 -3 -3  1  0 -1  3],3628.1,31.2,crit,-0.2
2616,efficient privatisation,2616,11,[ 3  0 -2  1  3  3  3  0  2  2  1],4212.181818181818,31.363636363636363,crit,1.4545454545454546
287,efficient refreshment,287,10,[ 3  2  3  1  0 -1 -2 -3  1 -3],3763.8,34.5,crit,0.1
10003,efficient reliance,10003,11,[ 0  1 -3 -3  0  3 -3  1  1  1 -1],4456.727272727273,32.81818181818182,crit,-0.2727272727272727
10213,efficient respect,10213,8,[-3  1  1 -2 -3  1  1 -2],4481.75,35.875,crit,-0.75
11570,efficient sleeping,11570,13,[ 3  1 -3  3  3  2  3  1  2  2  0  3  3],3945.3846153846152,33.61538461538461,crit,1.7692307692307692
16057,efficient symptom,16057,9,[-2 -1  1 -3  1 -3  2  3 -1],5677.555555555556,40.77777777777778,crit,-0.3333333333333333
11463,efficient tendency,11463,13,[ 1 -2  3  2  1 -3 -3 -3  2  0  2  2  3],4305.692307692308,39.53846153846154,crit,0.38461538461538464
15940,efficient theater,15940,10,[-1 -2 -1  3  0 -1  0  0 -3 -2],4009.3,36.2,crit,-0.7
18277,efficient touchdown,18277,9,[ 3  2 -1 -1  3  3 -1  3 -2],6903.444444444444,33.22222222222222,crit,1.0
7473,efficient verb,7473,10,[ 3  3 -2 -1  1  3  1  3 -3  0],7922.5,37.8,crit,0.8
1933,elderly appraisal,1933,9,[ 0 -3 -1  3 -3 -1 -2  3 -1],8463.0,36.666666666666664,crit,-0.5555555555555556
11239,elderly archaeology,11239,9,[-3 -2 -3 -1 -3  0  1 -2 -3],3906.1111111111113,33.888888888888886,crit,-1.7777777777777777
5753,elderly box,5753,18,[-3  2  0 -2 -3 -3  0 -1 -3  1 -3 -3 -3 -1 -3  1  1 -3],5443.611111111111,36.833333333333336,crit,-1.4444444444444444
862,elderly break,862,13,[-2  1 -2 -3 -1  0  3 -3 -2  1 -3  3  0],4963.923076923077,34.69230769230769,crit,-0.6153846153846154
14990,elderly cafe,14990,9,[-3  3 -1 -3 -2  1 -2  3  3],3668.8888888888887,37.22222222222222,crit,-0.1111111111111111
8802,elderly campus,8802,10,[-3  0 -1  2 -3 -1 -3 -3 -3  2],5811.1,37.1,crit,-1.3
2805,elderly chain,2805,13,[-3  1 -3 -2 -3  0 -1  3  2 -2  0 -3  0],11599.076923076924,36.61538461538461,crit,-0.8461538461538461
18034,elderly contract,18034,11,[ 2  3  2 -3  0  3  0 -3  0 -3 -3],3591.6363636363635,35.36363636363637,crit,-0.18181818181818182
5923,elderly copyright,5923,14,[-3 -2  2 -2 -2 -3 -3 -3 -3 -3 -3 -2  0 -2],6864.714285714285,35.42857142857143,crit,-2.0714285714285716
11437,elderly cup,11437,13,[-3 -3  2 -2  0 -3 -3 -2 -1  1 -3 -3 -3],3997.6923076923076,39.76923076923077,crit,-1.7692307692307692
17701,elderly curve,17701,9,[ 0 -3 -3  0  2 -3  0 -3  3],4995.222222222223,41.77777777777778,crit,-0.7777777777777778
15144,elderly default,15144,11,[-3  0 -3 -2 -3  1 -3 -1 -3 -2 -3],10390.09090909091,34.09090909090909,crit,-2.0
7608,elderly depth,7608,14,[ 0 -2  3  0 -3 -3 -1 -2 -2 -3 -1 -3  1  1],4525.928571428572,36.357142857142854,crit,-1.0714285714285714
18633,elderly desert,18633,8,[-1 -3  0 -2 -3 -3  0 -2],3997.75,33.0,crit,-1.75
9532,elderly emotion,9532,12,[-3 -1  3  1  0 -2  3  2  1  1 -1 -3],4210.166666666667,28.833333333333332,crit,0.08333333333333333
1481,elderly equity,1481,12,[-3  2  0  1  1 -3 -2 -3  1 -3  1 -2],3608.0833333333335,34.416666666666664,crit,-0.8333333333333334
5929,elderly explosion,5929,11,[-3 -2  3 -2 -2 -2 -3 -3  0  2 -3],4113.909090909091,42.18181818181818,crit,-1.3636363636363635
15621,elderly flock,15621,11,[ 0 -2  1 -2  1  3 -2  3  2  3 -3],5471.272727272727,34.36363636363637,crit,0.36363636363636365
2469,elderly furniture,2469,9,[-2  0 -1 -3  3 -1 -3  1  3],3484.0,31.88888888888889,crit,-0.3333333333333333
2124,elderly gravity,2124,42,"[-3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3  1 -3 -3 -3  0  1 -3 -3 -3 -3 -3 -3 -3
 -3 -2 -3 -3 -3  0 -3 -3 -3 -3 -3 -1 -2 -3 -3 -3 -2 -3]",3518.0238095238096,37.0,crit,-2.5476190476190474
19075,elderly heel,19075,11,[-3 -3 -3 -3 -2 -2 -2 -2 -3 -2  1],5101.090909090909,33.45454545454545,crit,-2.1818181818181817
9443,elderly log,9443,10,[-2  0 -1  0  1 -1 -2  2 -3  3],9493.9,41.5,crit,-0.3
9425,elderly marble,9425,15,[-2  1 -3 -3 -3  2  3  3 -3 -2  2 -2 -3 -3 -2],5313.066666666667,32.8,crit,-1.0
2477,elderly mention,2477,9,[-3  0 -3  0  2 -1 -3  0  3],8969.777777777777,33.888888888888886,crit,-0.5555555555555556
2400,elderly motor,2400,9,[-2 -3  0 -1  3 -2  2  1  2],4277.888888888889,37.55555555555556,crit,0.0
3007,elderly phone,3007,14,[ 2  2  2 -3  1  2 -3 -1 -1  0  1 -3  2 -1],5780.142857142857,37.357142857142854,crit,0.0
3093,elderly pointer,3093,13,[-2 -3 -2 -3  2 -2 -3 -1 -1 -3  3 -2 -3],3704.846153846154,25.615384615384617,crit,-1.5384615384615385
3094,elderly postcard,3094,13,[-3 -3  0 -1  3  0 -3  2 -3 -1  2  0  1],5765.923076923077,39.92307692307692,crit,-0.46153846153846156
3912,elderly precaution,3912,14,[ 1 -1  3  1  2  1  3 -2  2 -3 -3  3  3  1],5183.428571428572,31.857142857142858,crit,0.7857142857142857
13737,elderly presidency,13737,12,[ 2  0 -3  3  3  2 -3  0 -2  1 -3  3],7510.666666666667,35.416666666666664,crit,0.25
7766,elderly production,7766,12,[ 1  3 -3  1  0  3 -1 -2  1 -3 -3 -3],3452.5,29.5,crit,-0.5
9495,elderly rage,9495,10,[ 3  3  1  2  3  3  1  3 -2  3],3679.6,38.7,crit,2.0
2420,elderly reception,2420,9,[-1  2  1 -3  0  2  0  2  3],3233.222222222222,34.22222222222222,crit,0.6666666666666666
5575,elderly recovery,5575,11,[ 3  3  3  3 -1 -1  2  3  1  3 -2],5060.636363636364,37.0,crit,1.5454545454545454
107,elderly refreshment,107,11,[ 1 -2 -3  0 -3 -1 -2  2  3  0 -3],4896.272727272727,42.81818181818182,crit,-0.7272727272727273
19543,elderly robot,19543,13,[ 1  1  1  1 -2 -3 -3  1 -1  2 -2 -2 -1],4798.461538461538,36.23076923076923,crit,-0.5384615384615384
19924,elderly sampling,19924,9,[-3 -1 -3  1 -2  2 -3 -2  0],6312.444444444444,29.666666666666668,crit,-1.2222222222222223
19778,elderly sexuality,19778,8,[ 2  2  3 -1  2 -3  1  1],4418.625,30.75,crit,0.875
19448,elderly speciality,19448,8,[-2  3 -3  3 -2  2 -3  2],8508.625,40.875,crit,0.0
15729,elderly stable,15729,15,[-3 -3 -3 -3 -3 -1  3  1 -3 -2 -3 -1 -1  2 -2],3836.866666666667,32.2,crit,-1.4666666666666666
19958,elderly subsection,19958,8,[ 2 -2  2 -1 -3  0  3 -3],6008.25,27.5,crit,-0.25
7682,elderly surplus,7682,10,[-3  3 -3  0 -2  1  2 -2 -3 -3],5840.5,31.7,crit,-1.0
6243,elderly syntax,6243,11,[ 1 -3 -3 -3 -3  0  3  3 -2 -1 -1],3860.909090909091,39.18181818181818,crit,-0.8181818181818182
4893,elderly tomato,4893,14,[-1  3  0 -3 -3  2 -2  3 -3 -3  2 -2 -3 -1],3352.5714285714284,35.642857142857146,crit,-0.7857142857142857
3641,elderly top,3641,13,[-1  0 -3  2  1 -2 -3  0 -3 -3 -3  3  2],3489.6923076923076,30.53846153846154,crit,-0.7692307692307693
6471,elderly tunnel,6471,10,[ 3 -1 -2 -1 -3 -1  1 -3 -3 -1],4350.7,31.3,crit,-1.1
10790,elderly workplace,10790,12,[ 3 -1  1  2  3 -3  1  3  2  1  1  0],4790.833333333333,35.75,crit,1.0833333333333333
1374,electoral arc,1374,10,[-3  1 -2 -2 -3 -1 -3 -2 -1 -1],4730.4,32.6,crit,-1.7
2152,electoral arrival,2152,17,[ 2 -3 -3 -3 -1 -1 -3  3 -1 -3 -1  0  0  3  0  2 -2],4722.0,34.64705882352941,crit,-0.6470588235294118
18826,electoral bolt,18826,9,[ 1 -3 -2  0  0 -3 -2 -3 -3],3736.4444444444443,35.44444444444444,crit,-1.6666666666666667
17321,electoral breath,17321,12,[-2 -3 -3 -3 -3 -2 -1 -2 -3 -3 -3 -2],4173.583333333333,37.916666666666664,crit,-2.5
4747,electoral bush,4747,11,[-3 -2 -3 -1 -3 -3 -3 -3 -2 -3 -2],3763.7272727272725,31.545454545454547,crit,-2.5454545454545454
2739,electoral commune,2739,14,[ 1  1  1 -3 -3  2  2 -2 -3 -3  2 -1 -3  2],4922.142857142857,36.357142857142854,crit,-0.5
10100,electoral defence,10100,8,[ 3 -2 -2  3 -3 -3  0  3],6937.875,30.625,crit,-0.125
2479,electoral detention,2479,8,[-3 -3 -2 -3  1 -2  1  2],3470.875,37.25,crit,-1.125
1345,electoral efficiency,1345,9,[-2  3 -1  3  0  3  2  3  2],3515.6666666666665,26.333333333333332,crit,1.4444444444444444
13155,electoral elephant,13155,9,[-3 -3 -3 -3  0 -3 -3 -3 -1],3773.6666666666665,32.333333333333336,crit,-2.4444444444444446
14331,electoral excellence,14331,12,[ 3 -1  0 -3 -2  2 -1 -3  3 -2  3  1],7322.75,33.5,crit,0.0
11651,electoral flu,11651,10,[-1 -2 -3  0 -3 -3 -3 -3 -3 -3],3935.9,31.7,crit,-2.4
14186,electoral genus,14186,10,[ 3 -2 -3  0 -3 -3 -1  1 -3 -2],5144.2,32.1,crit,-1.3
3576,electoral globalisation,3576,9,[ 0  2 -3 -3  1 -3  1  2 -2],4360.777777777777,33.0,crit,-0.5555555555555556
12663,electoral guitar,12663,12,[-3 -3 -3 -3 -3 -1  1 -3 -3  3 -2 -2],3660.8333333333335,32.0,crit,-1.8333333333333333
17077,electoral guy,17077,15,[ 2  0 -1  3 -2 -1  1  1 -2  0  2 -3  0  0  1],6504.666666666667,31.533333333333335,crit,0.06666666666666667
122,electoral hazard,122,10,[-3  3 -3  1  0 -1  1  3 -3  0],4890.2,30.5,crit,-0.2
9506,electoral hymn,9506,12,[-2 -3  3  3 -1 -2  0  3 -3 -3 -3 -3],4331.916666666667,36.416666666666664,crit,-0.9166666666666666
16812,electoral ignorance,16812,11,[ 3 -3 -3  3  1  3 -3  2  3  2  2],3391.4545454545455,29.272727272727273,crit,0.9090909090909091
7026,electoral improvement,7026,14,[ 2 -2  2  2  3  2  2  3  3  3  0  3  2  2],5391.142857142857,37.42857142857143,crit,1.9285714285714286
19660,electoral inspection,19660,8,[ 3  0  3 -3  3 -3  2 -1],4180.25,27.75,crit,0.5
14518,electoral invitation,14518,9,[ 3  2  3  2 -3  1  2  0  3],5240.555555555556,27.77777777777778,crit,1.4444444444444444
179,electoral judgement,179,11,[ 1 -2  2  3 -3  1  2  2 -2  1  2],6876.363636363636,40.1,crit,0.6363636363636364
16287,electoral juice,16287,14,[-3 -3 -3  0 -3 -1 -3 -2 -3 -3 -3 -3 -2 -2],13289.92857142857,35.785714285714285,crit,-2.4285714285714284
11798,electoral knife,11798,8,[-3 -3 -3 -3 -3 -3 -3 -3],3083.125,31.0,crit,-3.0
4622,electoral latitude,4622,10,[-2  0 -3 -3 -1 -3  1 -3 -3 -3],6057.1,33.7,crit,-2.0
11636,electoral log,11636,10,[-1  3  1 -3  2  3  1  2 -2  3],11022.6,23.4,crit,0.9
17709,electoral melody,17709,12,[-2  2  1 -3  2 -3 -2 -1 -3  0 -2 -3],4755.333333333333,37.75,crit,-1.1666666666666667
18800,electoral metal,18800,12,[-2 -3 -3 -3 -2 -3 -3 -3 -3 -3 -3  1],4898.416666666667,31.0,crit,-2.5
15226,electoral mind,15226,8,[ 1  2  1  3  1 -3  2 -2],5694.125,33.5,crit,0.625
8619,electoral mutation,8619,17,[ 1 -2 -3 -1 -3 -2 -3 -3 -3 -3 -1  0 -3 -2  1 -3 -2],6783.588235294118,33.411764705882355,crit,-1.8823529411764706
19297,electoral offensive,19297,11,[ 0  2  0 -1  1  1  3 -3  3 -3 -1],3374.0,39.54545454545455,crit,0.18181818181818182
18811,electoral out,18811,9,[-3 -2 -3 -3 -3 -3 -2 -3 -3],6546.777777777777,28.77777777777778,crit,-2.7777777777777777
7626,electoral pump,7626,15,[-3 -2 -3  2 -3  2  1 -3 -2  2  0 -3 -3 -3 -2],5053.733333333334,35.733333333333334,crit,-1.3333333333333333
